,axis1,axis2,axis3,axis4,axis5,axis6,axis7,axis8,Bankrupt
3938,6241928911.673428,-2287860892.4320397,-2885338019.1847568,-1830130521.1623116,-3466765454.2959514,-2575248491.543515,-913396316.4335389,-385264393.0208127,0
3939,526497085.45083153,-192976687.6563707,-243375622.56478772,-154373318.16416526,-292420887.4056121,-217222489.07862338,-77037369.28790323,-32501317.81080923,0
3940,6098172244.846653,-2235159724.6986747,-2818907279.091726,-1788034749.270104,-3386975899.1451507,-2515987629.3036027,-892288219.9964863,-376447732.895957,0
3941,2379174640.5108976,2442312923.899549,-3575265318.492799,4413596322.848806,1829860894.0652685,2214413030.014612,-463709861.22683114,-310229351.65187323,0
3942,5830203644.808217,-2847800550.3318377,-2416985788.7100973,-2438350076.610304,-2470273037.772795,3994453074.252133,4935403584.604399,-500895939.4684222,0
3943,4481770250.933903,2227499671.6779222,-5200385775.190368,5640449697.476316,587436346.6202576,4675920929.379335,8207279578.648387,-726302889.0592853,0
3944,7371188512.109772,-5674793114.172052,1981088591.0025907,2817410012.0696106,-2706811608.752312,-1909834300.0085237,-1138931894.82227,1216878157.2868836,0
3945,14612350897.523882,-2926629653.734878,6370549852.693017,30302398.10303174,-3232074618.684337,6896827678.605386,460895039.22320217,-3988048610.0106254,0
3946,4051082622.0186105,-1484841089.1988788,-1872630983.9905703,-1187811070.1862648,-2250005190.951918,-1671398142.43497,-592756838.7253369,-250078352.5955431,0
3947,9075284637.299494,-4388547747.358287,2412350244.1852665,-209432236.32347205,4706477379.767566,-4150745203.638282,608183097.1918426,1490465866.0587974,0
3948,6553167787.18207,-4073298653.213875,29026.041651757238,877465337.6459659,-2859828855.969874,-2067677819.4456732,-992804922.8461984,535373210.26975,0
3949,9458009276.189705,-6859442339.695398,1777251335.0483801,2908488521.122808,-3669987030.617746,-2611075292.317733,-1452801234.1560907,1324116063.6568296,0
3950,7962259482.390197,-6271889466.628795,2143419977.1515632,2043621830.4194798,-1856871410.5480354,2017484112.7435176,4496865335.01775,1115786027.0681198,0
3951,6213602172.166206,479342184.68411744,2475649155.5461726,-968177162.5707457,414867254.94030243,-1905374256.1347976,-37702050.58026014,-1972125072.507004,0
3952,2144764318.0957565,-3104470754.8475986,3210449945.263639,3253494322.21933,-109485176.15214933,-2650030.6807922795,-360903321.7716584,1171344924.482361,0
3953,8759040393.097513,-4403572319.727045,-3547237857.8312736,-4334232830.386069,-2268894101.1679697,9124614972.143269,4892588011.5343075,-681424473.5499439,0
3954,5250605313.290078,-1924501482.6319485,-2427115690.242719,-1539521085.6495724,-2916230132.2439423,-2166297947.0210633,-768271718.2766377,-324126375.43827736,0
3955,4816542428.515879,-3113283411.635472,216483441.19342053,844934078.7954173,-2046232348.3332665,-1474282864.809824,-732131539.7565705,460659495.27564037,0
3956,1111059652.257533,-1855242980.595875,2110835764.0984888,2099088953.5039234,58543242.466668755,92630790.6242237,-191976438.40804723,745711416.3576496,0
3957,5299703451.762195,-2227092368.8033586,-1933999736.4379249,-1077328720.860859,-2810708607.253685,-2078253560.2909489,-781235224.0606782,-167112956.9407851,0
3958,6201251329.936679,9087208786.499987,3504690905.1002655,222825626.90015757,1128799400.8268638,802645536.8697617,399194112.22364426,2735647735.152117,0
3959,8931095590.664345,504440398.81191295,-7104166378.030472,3343631567.325449,-58573280.01095261,5243836959.113904,1565410030.145792,-828567630.0766668,0
3960,7375306220.357922,829023469.767618,-6160807312.716669,3831072518.705103,-1098105467.9179528,1668285557.4085286,3492065145.9026194,-760376240.9529188,0
3961,8667683719.034885,1715709682.1132946,-1527253954.894895,-4248475973.23174,-3782171841.367995,3185707734.321262,-2648936806.899752,7678520096.052543,0
3962,7938106220.130891,-5832521082.205239,1628290152.2437966,2567346756.8591843,-3045042171.4245906,-2162785208.4549766,-1220866953.5011613,1153727686.622463,0
3963,8054494324.515505,-5166581630.744959,290194661.5486992,1346586754.6552498,-3440315027.2644734,-2480458866.4675217,-1223506993.567558,748056401.646738,0
3964,3964889374.741215,-1453248725.599192,-1832787771.565053,-1162538494.2250698,-2202132740.0802565,-1635836479.8298166,-580144991.0933228,-244757536.58240464,0
3965,2414983801.604626,-1311323077.268501,-1054040130.0029571,-911427901.1522586,-536140259.60655445,5269094586.16893,5953594841.5906725,-318201591.6939798,0
3966,7433369599.337774,-3607564314.1546335,-3037251219.09695,-3914387974.2013063,-1176648056.270523,7935056553.767388,689431885.2718166,-487378008.59230834,0
3967,7049330499.830733,-5953484137.2579775,2848794655.951975,3576038554.7530465,-2342968091.204016,-1626094202.8171017,-1099892674.0045786,1459812665.5886424,0
3968,13900095280.450193,1022237529.2194387,6892693737.630346,-851044239.8834828,1924186677.4541087,-3726111825.1246705,381246599.3834391,7283645267.4275875,0
3969,5126260932.525688,-3415507391.2369313,415327911.5205086,1070127846.1431913,-2130204409.9138937,-1530256633.0643523,-781281839.8373992,547658876.3481693,0
3970,4230651887.17882,-1550658513.3656356,-1955637676.5431404,-1240462270.1061265,-2349739463.6001515,-1745484939.5287194,-619031521.29325,-261163385.9549363,0
3971,9043089426.152708,2400197035.1645026,2102315488.4442053,-3492844145.909946,1124469826.8987577,-3240333296.0606604,254545300.44397298,-2545928305.1235633,0
3972,5344442095.095733,-588245951.9336833,-3558640588.4240875,834066581.5673833,-1891157488.3963416,-251531833.76154405,1719595153.1584363,-470517459.9908579,0
3973,9276631564.0027,1033679630.3925623,5112241376.873758,371233660.01184773,-3985086645.105345,-487159574.8060281,-1475602597.7313867,-4375812941.12174,0
3974,4072630933.8401227,-1492739180.097538,-1882591787.0978534,-1194129214.175329,-2261973303.6725483,-1680288558.0865486,-595909800.6307291,-251408556.60189164,0
3975,12063510754.82247,1120279645.956842,4486541712.950248,4674241636.222942,-3807366817.955518,-1004909946.3180114,-1431774765.4907138,-4179040747.4963493,0
3976,7878686856.3334675,-6153488448.632059,2276964717.939671,3158738735.315295,-2852115900.54282,-2007839375.2288716,-1219133026.6002223,1350141906.5655677,0
3977,5945504437.180987,-2186558043.92304,-2735004369.037933,-1730953502.8138115,-3298750838.710746,-2450200724.314131,-870099148.6258856,-362886896.70327836,0
3978,6507179416.545486,-5719821191.197948,3037263075.8527417,3677159875.52949,-2057492029.0226521,-1416029323.4360795,-1019689795.5472887,1474639630.3411593,0
3979,11148116162.427849,806172628.1469023,3388785895.2098007,5839408826.178906,-2110434762.9703789,161619551.40330878,1844647749.2572002,-3146177834.711352,0
3980,5237820355.785291,-1919932965.4805872,-2420858815.006667,-1534938540.7045848,-2908927102.9846373,-2160312749.13176,-768132202.0709022,-324131461.5149352,0
3981,4740628600.234591,-1737579997.9987304,-2191376683.3932037,-1389991677.8776007,-2632984797.922536,-1955891443.2747116,-693651619.7845662,-292644880.69696534,0
3982,5969975705.939014,-2505501088.567555,-2184507245.7706976,-1219040779.0655832,-3167709761.414099,-2342338045.457198,-879974614.7893075,-190081350.27365085,0
3983,5334883953.526857,5940454261.426723,-517418266.9053176,3950608264.078182,1311381312.5062926,4758859441.257542,-1452066236.4644675,-3894243675.508036,0
3984,412291032.8091008,-151116805.8867991,-190583366.10145146,-120887155.01537724,-228989890.0015799,-170103286.12577873,-60326671.171909116,-25451236.59406189,0
3985,7423158896.604402,-6387036581.440222,3213440173.212188,3963009514.8210526,-2412234073.737892,-1667484137.614796,-1160613345.0877094,1603493713.956204,0
3986,6957114489.177634,-3421014751.180092,-2839739700.313588,-3483979284.849988,-1595899423.4229286,6998928711.337249,2478904265.2328677,-504828423.3246233,0
3987,8645436727.448345,-4138714788.4396753,-3563760351.5880527,-4173514960.386406,-2159158479.163264,7544877240.278767,2239673647.394654,-603095120.5136583,0
3988,5312888112.999703,-4904961070.313393,2904627670.1708493,3395124391.621026,-1570801948.7352712,-1066481511.6657109,-837447321.3199377,1335276842.6409929,0
3989,6292109676.519904,-4270295412.239667,651173797.1045595,1444141196.547974,-2578270460.8248043,-1848591403.106534,-960550413.2371135,716080902.3269352,0
3990,8107085945.917405,-5235166638.003402,-389081776.08729804,-77963877.06466465,-2956454372.3109937,2314074100.357693,2616669848.1205616,384011645.8522449,0
3991,7046297964.893827,-2582675724.299075,-3257182615.770638,-2066033084.8458507,-3913572858.7301826,-2907165917.9567227,-1031018543.9493763,-434976709.0352898,0
3992,0.0011684218546045802,0.000382503126449324,-0.00019514147442296835,9.021339826749682e-05,-0.0005679343607411574,0.00015476692647335366,0.0017717232815718683,-0.0005667978931168159,0
3993,265666532.04105276,22451232.195933137,84537096.59745798,-217562980.06556365,635311185.949977,-228707507.8433275,141051865.3104834,47984441.226709135,0
3994,6667881877.279315,-1800903216.9582026,-2414888406.678158,-1905424571.5470126,-3694056436.9823084,-2555126584.013212,-956651611.939106,-908304565.1306379,0
3995,3145665088.369539,4989717595.342458,1586028068.8641849,154600535.30725676,-486042862.15558577,1700498923.8292139,-341929000.6329967,2541594751.451149,0
3996,1029422.7715154123,-480155.39867971756,-258091.51830551086,256078.4435570673,-21726.49420595536,87183.58863014927,-898228.8885670413,522226.71864820627,0
3997,5710101521.339961,-2079681276.7550092,-2727428514.946624,-2056407905.737057,-1132778324.1064298,2965369755.121924,-1936348190.0288768,-332368116.0725464,0
3998,8169147196.888742,1145303626.124403,4756631142.059663,528496906.50809044,-3761887206.993537,-1090763637.990456,-1059303905.0906953,-4013718988.819055,0
3999,10668044158.949482,-4053946178.0415606,-1113175069.4650564,8363379585.914422,-928352705.0930802,1839431258.8360436,913461725.2010397,1098049399.0049412,0
4000,10847323270.668308,1303874435.3210442,-6723350941.475845,2666672172.008546,3411411108.7871537,-2585626310.934395,40057003.456696816,-414681671.1174009,0
4001,8470066552.728065,-5060878585.9267645,-369556192.30320805,792647955.7590673,-3791519740.3190084,-2750105205.029988,-1279073957.1456938,577301549.200302,0
4002,10557646304.546732,-467988208.72389597,-7705484384.416402,2624651408.014782,-1192918940.1537402,6523746175.505784,5160638723.158632,-1026293610.2442427,0
4003,8040308292.03205,-339679855.3840228,-5694235139.661039,1456300689.6780286,-1045768947.8472161,1560401239.9771101,-1979913099.3865616,-609328583.1904359,0
4004,9173921071.8719,2130702793.5096693,2372053971.947274,-3957666365.3794985,3802733451.517823,-3871708086.058591,814542581.5076844,-2934566121.4692416,0
4005,0.0012103780802222852,-0.00032955921072337483,-0.0001794835271127205,2.1961037310196686e-05,-0.0006001928353891074,0.0018322434067277703,0.004257420085167859,-0.00019454313072425852,0
4006,11700078654.827023,-3765693343.14542,2765311293.173385,-1223028162.1081784,-776596492.4843454,6087756425.872578,-4308878830.664719,-1707384259.7637842,0
4007,8335129675.240736,-5477401188.995026,537382258.0036446,1612553434.39964,-3499149553.18941,-2517105930.26001,-1268792860.1177917,847679559.4081372,0
4008,6442945233.955096,-2361529179.098852,-2978280128.7934604,-1889125053.1158164,-3578465702.6312795,-2658234279.7224016,-942735610.5226984,-397730996.9469428,0
4009,6787718223.062511,-2487898633.4990883,-3137652978.494605,-1990215356.9616518,-3769955506.116015,-2800480930.1421247,-993183001.0533999,-419014260.9969931,0
4010,8814256837.231295,-5047127842.588479,791278080.7321984,683521335.3369076,-938993145.8922352,-3217782731.089341,-668713302.7337918,965788322.858001,0
4011,4045356039.9886403,6406831296.936158,519022363.0689009,1886350953.5603876,400954376.7271645,1173350182.3541424,92974182.26973015,2980443022.0108027,0
4012,6804164721.975697,-4273140210.128581,79469264.65301676,984518866.5074984,-2948849269.8530326,-2130132821.053968,-1031818764.2322607,580594931.621897,0
4013,12291426091.836544,3999057038.227872,-2409566092.3620386,-1080711227.1942425,-1214078897.8603811,-1722715318.0512998,-755498761.5175122,2664353752.788083,0
4014,6015768540.168294,-2940513034.7208924,-1447662195.9189587,-532095568.87834704,-2997999950.8080697,-2202076692.636687,-895168240.9397075,42285465.56845158,0
4015,5308067478.141197,-1945563058.3658423,-2453677831.859919,-1556369469.623854,-2948145099.4916873,-2190005722.0897098,-776679616.6968018,-327673586.11307913,0
4016,4098138766.934242,8321620818.483882,5487048608.434426,-1443070711.4778926,-3047523138.731934,1091554520.7970855,-149101569.41641977,3197861892.2598085,0
4017,9577074897.441969,53901621.73520367,6483334868.438011,1899544518.7315392,-4050099515.6865067,-1131829329.7698848,-1272672992.281379,-3875421506.88267,0
4018,1395261833.147293,-1709091108.8031905,1525771023.291697,1596567139.6725295,-216103643.32402816,-119883789.85082687,-228477670.23661986,587397574.8312325,0
4019,10971776626.654337,-867831958.6438681,5876995875.063617,106136372.79873404,1360056188.1325924,-2922659929.3007503,444051330.097962,-2407073672.5171447,0
4020,9916942879.576612,13152730596.956675,2226720373.973348,2980754645.7303233,3142636142.266206,602014491.2388371,881197976.427682,3226512064.189973,0
4021,1767062616.8019073,-2488497768.4492297,2519541375.6952605,2564551438.304172,-122522311.8168133,-28541103.106747057,-295940215.97764534,926115666.7378633,0
4022,10398470066.297182,-2851734805.5318933,-2677770220.7473793,8554284007.243251,-367276806.732485,5637245992.32785,6272412547.054518,571686746.7971839,0
4023,5925339965.324797,-2532170199.5115404,-2608161777.9666047,-1768110652.8786476,-3674400236.058136,-437177099.459123,4088468566.787047,-488027540.4454777,0
4024,7452874202.256568,-5165581821.398012,966148365.0151273,1890585360.6500962,-3003746774.719963,-2148707892.7803535,-1139935328.7561255,908639346.0827184,0
4025,9330828767.182135,-5343565883.273562,3108850943.8125286,554643763.994049,4371864916.479546,-2066205190.5956197,-268067911.02681732,1727587403.2616172,0
4026,4229921457.08315,-3801246902.310008,2536969406.588828,2538898741.8214417,-441116057.1032317,-802579231.2446257,-33592227.32504943,1118371891.429733,0
4027,5212305267.43611,-2350261849.491516,-2213731818.8823543,-2346181585.330417,-1535967395.9671688,3159231558.7553077,423836375.7343272,-344124343.28340894,0
4028,5472217614.808754,-4027547057.58684,1134870481.1056795,1781276829.4086282,-2095942021.4499693,-1488337157.5796258,-841756407.7736102,799179168.5036609,0
4029,5502002284.5139885,-2016645876.4655864,-2543325059.8166876,-1613232765.537011,-3055858113.9519587,-2270019462.952092,-805056273.8721186,-339645422.1415374,0
4030,10870646144.963661,-246692499.5517919,-5235410345.595255,-650044196.8642805,5036610077.557113,1029441548.287977,-1291588765.3865504,-205780152.0952677,0
4031,7456114829.349919,-6168050971.117267,2779414438.561176,3566400677.926416,-2538352181.7500844,-1769011828.2672827,-1160743106.1233382,1471518052.393092,0
4032,7418412876.39602,-6566297887.295007,3543687546.762965,4267508696.264951,-2325143710.4502826,-1596646964.1335077,-1163594595.0452237,1705574004.934742,0
4033,5128498212.9804,-1879745634.1988897,-2370671139.3069644,-1503718269.7041972,-2848410826.8428698,-2115918924.9971502,-750404934.1317145,-316588552.75326693,0
4034,8903045868.002333,-5622597597.442593,2280643662.7529273,1645543677.9013526,344993612.28631985,-3141959493.3880234,-464995993.5305581,1435706830.6024942,0
4035,9060055561.020317,304358042.7700206,-7091257907.385331,3265982600.9119153,-615199615.6380607,4948343683.990862,3273001766.2505536,-881084484.9037074,0
4036,6513557936.146526,-4728704490.62772,1138428137.466162,1664058195.851839,-2119658142.1424336,-615787598.7092277,-1382110453.2804995,885496566.5075098,0
4037,4613861341.881457,-2888802619.5656333,37959065.97599873,652847032.3137327,-2003740746.2762043,-1447815540.9591584,-699425080.5805898,388709436.8920052,0
4038,6591997942.067441,-4792279085.85074,1259394323.3075724,2046264959.0374591,-2552562422.1043687,-1815509717.5087533,-1012798305.3848858,929296992.1525246,0
